138,24.0,982.0,1088.0,34.0,23.0,1747.0,1244.0,29.0,26.0,2424.0,1494.0,26.0,28.0,2321.0,1076.0,34.0,26.0,1698.0,1654.0,25.0,25.0,1998.0,1684.0,26.0,26.0,2022.0,1446.0,26.0,26.333333333333258,2032.3333333333333,711.3333333333334,21.333333333333258,28.0,1940.0,1040.0,28.0,29.0,1729.0,989.0,22.0,28.0,1731.0,663.0,27.0,22.0,2108.0,1499.0,31.0,24.5,2143.5,1115.5,24.5,24.0,2840.0,1160.0,40.0,32.0,2143.0,1965.0,26.0,26.0,2476.0,977.0,29.0,25.0,1834.0,1303.0,19.0,24.0,2118.0,279.6666666666667,26.0,28.0,1778.0,347.0,23.0,24.0,1728.0,887.0,22.0,30.0,1726.0,1730.0,26.0,46.0,2485.0,1468.0,34.0,14.0,2500.0,1460.0,14.0
139,24.0,982.5,1087.5,34.0,23.0,1748.0,1243.0,28.0,27.0,2426.0,1491.0,26.0,29.0,2322.0,1078.0,34.0,26.0,1698.0,1653.0,26.0,25.0,1999.0,1684.0,26.0,26.0,2024.0,1445.0,25.0,26.0,2032.0,711.0,21.0,27.0,1943.0,1041.0,28.0,30.0,1729.0,988.0,22.0,28.0,1731.0,662.0,27.0,22.0,2112.0,1500.0,32.0,25.0,2144.0,1116.0,25.0,24.0,2843.0,1159.0,39.0,32.0,2144.0,1964.0,25.0,26.0,2478.0,975.0,29.0,25.0,1835.0,1303.0,18.0,24.0,2118.0,279.3333333333333,26.0,29.0,1778.0,347.0,23.0,25.0,1729.0,887.0,23.0,30.0,1727.0,1728.0,25.0,45.0,2486.0,1466.0,35.0,14.0,2499.0,1458.0,14.0
140,24.0,983.0,1087.0,34.0,23.0,1749.0,1243.0,28.0,28.0,2428.0,1488.0,26.0,30.0,2323.0,1081.0,34.0,26.0,1698.0,1652.0,27.0,25.0,2000.0,1684.0,26.0,26.0,2027.0,1444.0,25.0,26.0,2032.0,710.6666666666666,20.666666666666515,26.0,1946.0,1043.0,29.0,30.0,1729.0,987.0,22.0,29.0,1731.0,661.0,27.0,22.0,2114.0,1499.0,31.0,25.0,2144.5,1116.0,25.0,24.0,2846.0,1159.0,39.0,32.0,2146.0,1964.0,24.0,26.0,2480.0,972.0,29.0,26.0,1836.0,1304.0,18.0,24.0,2118.0,279.0,26.0,30.0,1778.0,348.0,24.0,25.0,1730.0,887.0,24.0,30.0,1728.0,1727.0,25.0,44.0,2486.0,1463.0,35.0,14.0,2487.3333333333335,1446.1666666666667,14.0
141,24.0,983.0,1086.5,34.0,23.0,1750.0,1242.0,28.0,29.0,2430.0,1485.0,26.0,31.0,2324.0,1083.0,34.0,26.0,1699.0,1651.0,27.0,24.0,2001.0,1683.0,25.0,26.0,2030.0,1444.0,25.0,26.0,2032.0,710.3333333333334,20.333333333333485,25.0,1949.0,1045.0,30.0,31.0,1729.0,986.0,22.0,30.0,1732.0,660.0,26.0,22.0,2117.0,1498.0,31.0,25.0,2145.0,1116.0,25.0,24.0,2849.0,1158.0,38.0,32.0,2147.0,1963.0,24.0,26.0,2483.0,970.0,28.0,26.0,1836.0,1303.0,18.0,24.19999999999999,2118.0,278.8,26.0,29.0,1777.0,348.0,24.0,26.0,1731.0,887.0,25.0,30.0,1729.0,1726.0,25.0,43.0,2487.0,1460.0,35.0,14.0,2475.6666666666665,1434.3333333333333,14.0
142,24.0,983.0,1086.0,34.0,23.0,1751.0,1241.0,27.0,30.0,2433.0,1483.0,27.0,32.0,2326.0,1086.0,34.0,26.0,1699.0,1650.0,28.0,24.0,2002.0,1683.0,25.0,26.0,2032.0,1443.0,24.0,26.0,2032.0,710.0,20.0,24.0,1952.0,1046.0,31.0,32.0,1730.0,986.0,22.0,31.0,1732.0,659.0,26.0,23.0,2119.0,1497.0,30.0,26.0,2145.0,1116.0,25.0,24.0,2852.0,1157.0,37.0,32.0,2149.0,1963.0,23.0,26.0,2485.0,968.0,28.0,26.0,1836.0,1303.0,19.0,24.399999999999977,2118.0,278.6,26.0,28.0,1777.0,349.0,24.0,27.0,1732.0,887.0,26.0,30.0,1730.0,1725.0,25.0,42.0,2488.0,1458.0,36.0,14.0,2464.0,1422.5,14.0
143,24.0,984.0,1086.0,34.0,23.0,1752.0,1240.0,27.0,31.0,2435.0,1480.0,27.0,32.0,2324.0,1087.0,35.0,26.0,1699.0,1649.0,29.0,24.0,2003.0,1683.0,25.0,26.0,2035.0,1442.0,24.0,25.666666666666742,2031.6666666666667,709.6666666666666,19.999999999999773,23.0,1955.0,1048.0,32.0,31.0,1730.0,984.0,22.0,31.0,1732.0,658.0,26.0,23.0,2122.0,1496.0,30.0,26.0,2145.5,1116.5,25.0,24.0,2855.0,1157.0,36.0,32.0,2150.0,1962.0,22.0,26.0,2487.0,965.0,28.0,26.0,1837.0,1303.0,19.0,24.600000000000023,2118.0,278.4,26.0,28.0,1777.0,350.0,24.0,27.0,1732.0,886.0,26.0,30.0,1731.0,1723.0,25.0,41.0,2488.0,1457.0,36.0,14.0,2452.3333333333335,1410.6666666666667,14.0
144,24.0,984.0,1085.0,34.0,23.0,1753.0,1240.0,27.0,32.0,2437.0,1477.0,27.0,33.0,2322.0,1088.0,36.0,26.0,1700.0,1648.0,30.0,24.0,2004.0,1682.0,24.0,26.0,2038.0,1442.0,23.0,25.333333333333258,2031.3333333333333,709.3333333333334,20.000000000000227,22.0,1958.0,1050.0,33.0,31.0,1730.0,983.0,22.0,32.0,1733.0,657.0,26.0,24.0,2125.0,1495.0,30.0,26.0,2146.0,1117.0,25.0,24.0,2858.0,1156.0,35.0,32.0,2152.0,1962.0,22.0,26.0,2489.0,963.0,28.0,26.0,1837.0,1303.0,20.0,24.80000000000001,2118.0,278.2,26.0,27.0,1777.0,351.0,24.0,28.0,1733.0,886.0,27.0,30.0,1732.0,1722.0,25.0,40.0,2489.0,1456.0,37.0,14.0,2440.6666666666665,1398.8333333333333,14.0
145,24.0,985.0,1084.0,34.0,23.0,1754.0,1239.0,26.0,33.0,2439.0,1474.0,27.0,34.0,2320.0,1090.0,38.0,26.0,1701.0,1646.0,30.0,24.0,2005.0,1682.0,24.0,26.0,2040.0,1441.0,22.0,25.0,2031.0,709.0,20.0,22.0,1962.0,1052.0,34.0,31.0,1730.0,982.0,22.0,33.0,1733.0,656.0,26.0,24.0,2127.0,1494.0,29.0,27.0,2146.0,1117.0,25.0,24.0,2861.0,1155.0,34.0,31.0,2152.0,1961.0,22.0,26.0,2492.0,960.0,27.0,27.0,1838.0,1303.0,21.0,25.0,2118.0,278.0,26.0,27.0,1777.0,352.0,24.0,28.0,1734.0,886.0,28.0,30.0,1733.0,1721.0,24.0,40.0,2490.0,1456.0,38.0,14.0,2429.0,1387.0,14.0
146,24.0,985.5,1083.5,33.5,23.0,1755.0,1238.0,26.0,34.0,2442.0,1472.0,28.0,34.0,2318.0,1091.0,39.0,26.0,1702.0,1644.0,30.0,24.0,2006.0,1682.0,24.0,26.0,2043.0,1440.0,22.0,25.0,2031.0,708.5,20.0,23.0,1965.0,1052.0,33.0,30.0,1730.0,981.0,22.0,34.0,1734.0,656.0,26.0,24.0,2130.0,1493.0,29.0,27.0,2147.0,1117.0,25.0,24.0,2864.0,1155.0,33.0,31.0,2153.0,1961.0,22.0,26.0,2494.0,958.0,27.0,27.0,1838.0,1302.0,21.0,25.19999999999999,2118.0,278.0,26.0,26.0,1777.0,353.0,24.0,29.0,1735.0,886.0,29.0,30.0,1734.0,1720.0,24.0,39.0,2491.0,1455.0,37.0,14.0,2418.1666666666665,1377.1666666666667,14.0
147,24.0,986.0,1083.0,33.0,23.0,1756.0,1238.0,26.0,32.0,2444.0,1470.0,28.0,35.0,2316.0,1092.0,40.0,26.0,1704.0,1642.0,30.0,24.0,2006.0,1681.0,24.0,26.0,2046.0,1440.0,22.0,25.0,2031.0,708.0,20.0,24.0,1969.0,1053.0,32.0,30.0,1730.0,980.0,22.0,33.0,1734.0,655.0,25.0,25.0,2132.0,1492.0,28.0,27.5,2147.5,1117.5,25.5,24.0,2867.0,1154.0,32.0,30.0,2154.0,1960.0,22.0,26.0,2496.0,956.0,27.0,27.0,1838.0,1302.0,22.0,25.399999999999977,2118.0,278.0,26.0,26.0,1777.0,354.0,24.0,30.0,1736.0,886.0,30.0,30.0,1735.0,1718.0,24.0,38.0,2492.0,1455.0,37.0,14.0,2407.3333333333335,1367.3333333333333,14.0
148,24.0,986.5,1082.5,33.0,22.0,1756.0,1237.0,25.0,30.0,2446.0,1468.0,28.0,36.0,2314.0,1094.0,42.0,26.0,1705.0,1641.0,30.0,24.0,2007.0,1680.0,24.0,26.0,2047.0,1438.0,22.0,25.0,2031.0,708.0,21.0,25.0,1972.0,1053.0,31.0,30.0,1730.0,979.0,22.0,33.0,1734.0,654.0,25.0,25.0,2135.0,1491.0,28.0,28.0,2148.0,1118.0,26.0,24.0,2870.0,1154.0,32.0,30.0,2155.0,1960.0,22.0,26.0,2498.0,953.0,27.0,27.0,1839.0,1302.0,22.0,25.600000000000023,2118.0,278.0,26.0,25.0,1776.0,355.0,24.0,29.0,1737.0,885.0,29.0,30.0,1736.0,1717.0,24.0,37.0,2493.0,1455.0,37.0,14.0,2396.5,1357.5,14.0
149,24.0,987.0,1082.0,33.0,22.0,1757.0,1236.0,25.0,28.0,2448.0,1467.0,28.0,36.0,2312.0,1095.0,43.0,26.0,1706.0,1639.0,30.0,24.0,2008.0,1679.0,24.0,26.0,2049.0,1437.0,24.0,25.0,2031.0,707.5,21.0,26.0,1976.0,1054.0,31.0,29.0,1730.0,978.0,23.0,33.0,1734.0,653.0,24.0,26.0,2138.0,1490.0,28.0,28.0,2148.5,1118.0,26.0,24.0,2872.0,1153.0,31.0,30.0,2156.0,1960.0,22.0,26.0,2501.0,951.0,26.0,27.0,1839.0,1302.0,23.0,25.80000000000001,2118.0,278.0,26.0,25.0,1776.0,356.0,24.0,29.0,1738.0,885.0,29.0,30.0,1737.0,1716.0,24.0,36.0,2494.0,1455.0,36.0,14.0,2385.6666666666665,1347.6666666666667,14.0
150,24.0,987.5,1081.5,33.0,22.0,1758.0,1235.0,24.0,26.0,2450.0,1465.0,28.0,37.0,2310.0,1096.0,44.0,27.0,1708.0,1637.0,30.0,24.0,2009.0,1678.0,24.0,26.0,2051.0,1436.0,25.0,25.0,2031.0,707.0,21.0,27.0,1979.0,1054.0,30.0,29.0,1730.0,977.0,23.0,32.0,1735.0,652.0,24.0,25.0,2141.0,1488.0,27.0,28.0,2149.0,1118.0,26.0,24.0,2874.0,1152.0,31.0,29.0,2157.0,1959.0,22.0,26.0,2503.0,948.0,26.0,28.0,1840.0,1302.0,24.0,26.0,2118.0,278.0,26.0,24.0,1776.0,357.0,24.0,29.0,1740.0,885.0,28.0,30.0,1738.0,1715.0,24.0,36.0,2495.0,1455.0,36.0,14.0,2374.8333333333335,1337.8333333333333,14.0
151,24.0,988.0,1081.0,33.0,22.0,1759.0,1235.0,24.0,24.0,2452.0,1464.0,28.0,38.0,2308.0,1098.0,46.0,27.0,1709.0,1636.0,30.0,24.0,2010.0,1677.0,24.0,26.0,2052.0,1434.0,26.0,25.0,2031.0,707.0,22.0,28.0,1983.0,1055.0,29.0,29.0,1730.0,976.0,23.0,32.0,1735.0,651.0,24.0,25.0,2144.0,1487.0,27.0,29.0,2150.0,1118.0,27.0,24.0,2876.0,1151.0,31.0,29.0,2158.0,1959.0,22.0,26.0,2505.0,946.0,26.0,27.0,1841.0,1301.0,23.0,25.0,2117.0,278.0,26.0,24.0,1776.0,358.0,24.0,28.0,1741.0,884.0,28.0,30.0,1740.0,1714.0,24.0,35.0,2496.0,1455.0,36.0,14.0,2364.0,1328.0,14.0
152,24.0,988.0,1080.0,33.0,22.0,1760.0,1234.0,24.0,26.0,2453.0,1459.0,28.0,37.0,2306.0,1099.0,45.0,27.0,1710.0,1634.0,30.0,24.0,2011.0,1676.0,24.0,26.0,2054.0,1433.0,27.0,25.0,2031.0,706.0,22.0,29.0,1986.0,1055.0,28.0,28.0,1730.0,975.0,23.0,32.0,1735.0,650.0,23.0,24.0,2147.0,1485.0,27.0,29.0,2151.0,1118.0,27.0,25.0,2878.0,1150.0,31.0,29.0,2159.0,1959.0,22.0,26.0,2508.0,944.0,26.0,27.0,1842.0,1301.0,23.0,25.0,2116.6666666666665,278.0,26.0,23.0,1776.0,359.0,24.0,28.0,1743.0,884.0,28.0,29.0,1740.0,1712.0,24.0,34.0,2497.0,1454.0,35.0,14.0,2354.375,1319.875,14.0
153,24.0,988.5,1079.5,33.0,22.0,1761.0,1233.0,23.0,28.0,2454.0,1454.0,28.0,36.0,2304.0,1101.0,44.0,27.0,1712.0,1632.0,30.0,24.0,2012.0,1675.0,24.0,26.0,2056.0,1432.0,28.0,25.0,2031.0,706.0,22.5,30.0,1990.0,1056.0,28.0,28.0,1730.0,974.0,23.0,32.0,1735.0,649.0,23.0,24.0,2150.0,1484.0,27.0,30.0,2152.0,1119.0,28.0,25.0,2880.0,1149.0,31.0,28.0,2160.0,1958.0,23.0,26.0,2509.0,941.0,26.0,26.0,1843.0,1301.0,22.0,25.0,2116.3333333333335,278.0,26.0,23.0,1776.0,360.0,24.0,28.0,1744.0,884.0,27.0,29.0,1741.0,1711.0,24.0,33.0,2498.0,1454.0,35.0,14.0,2344.75,1311.75,14.0
154,24.0,989.0,1079.0,33.0,22.0,1762.0,1232.0,23.0,30.0,2456.0,1450.0,28.0,36.0,2302.0,1102.0,43.0,27.0,1713.0,1630.0,30.0,24.0,2013.0,1674.0,24.0,26.0,2056.0,1430.0,28.0,25.0,2031.0,706.0,23.0,29.0,1995.0,1057.0,27.0,28.0,1730.0,973.0,23.0,31.0,1736.0,648.0,22.0,23.0,2153.0,1482.0,26.0,30.0,2152.5,1119.0,28.0,25.0,2882.0,1148.0,31.0,28.0,2161.0,1958.0,23.0,26.0,2510.0,939.0,26.0,26.0,1844.0,1301.0,22.0,25.0,2116.0,278.0,26.0,22.0,1776.0,361.0,24.0,27.0,1745.0,883.0,27.0,29.0,1742.0,1710.0,24.0,33.0,2499.0,1454.0,35.0,14.0,2335.125,1303.625,14.0
155,24.0,989.5,1078.5,32.5,22.0,1763.0,1232.0,23.0,29.0,2456.0,1447.0,28.0,35.0,2300.0,1104.0,42.0,28.0,1714.0,1629.0,30.0,24.0,2014.0,1673.0,24.0,26.0,2056.0,1428.0,29.0,24.0,2030.0,705.0,23.0,28.0,2000.0,1059.0,27.0,28.0,1730.0,972.0,24.0,31.0,1736.0,647.0,22.0,23.0,2156.0,1481.0,26.0,30.0,2153.0,1119.0,28.0,26.0,2885.0,1148.0,31.0,28.0,2162.0,1958.0,23.0,26.0,2512.0,937.0,26.0,26.0,1845.0,1301.0,22.0,24.5,2116.0,278.0,26.5,22.0,1776.0,362.0,24.0,27.0,1747.0,883.0,26.0,29.0,1743.0,1709.0,24.0,32.0,2500.0,1454.0,34.0,14.0,2325.5,1295.5,14.0
156,24.0,990.0,1078.0,32.0,22.0,1764.0,1231.0,22.0,28.0,2457.0,1444.0,28.0,34.0,2299.0,1105.0,41.0,28.0,1716.0,1627.0,30.0,25.0,2015.0,1673.0,25.0,26.0,2056.0,1426.0,30.0,24.0,2030.0,704.5,23.0,28.0,2005.0,1061.0,27.0,27.0,1731.0,971.0,23.0,31.0,1736.0,646.0,22.0,22.0,2159.0,1479.0,26.0,31.0,2154.0,1119.0,29.0,26.0,2887.0,1147.0,30.0,27.0,2163.0,1957.0,23.0,26.0,2513.0,934.0,26.0,25.0,1846.0,1300.0,21.0,24.0,2116.0,278.0,27.0,22.0,1776.0,362.0,23.0,27.0,1748.0,883.0,26.0,29.0,1744.0,1708.0,24.0,31.0,2501.0,1454.0,34.0,14.0,2315.875,1287.375,14.0
157,24.0,990.5,1077.5,32.0,22.0,1765.0,1230.0,22.0,28.0,2458.0,1441.0,29.0,34.0,2297.0,1107.0,40.0,28.0,1717.0,1625.0,30.0,25.0,2015.0,1672.0,25.0,26.0,2056.0,1424.0,31.0,24.0,2030.0,704.0,23.0,27.0,2010.0,1062.0,26.0,27.0,1732.0,971.0,23.0,31.0,1736.0,645.0,21.0,22.0,2162.0,1478.0,26.0,31.0,2155.0,1119.0,29.0,26.0,2889.0,1146.0,30.0,27.0,2164.0,1957.0,23.0,26.0,2514.0,932.0,26.0,25.0,1847.0,1300.0,21.0,24.0,2115.5,278.0,27.0,22.0,1776.0,363.0,23.0,27.0,1750.0,883.0,26.0,29.0,1745.0,1707.0,24.0,30.0,2502.0,1454.0,34.0,14.0,2306.25,1279.25,14.0
158,24.0,991.0,1077.0,32.0,22.0,1766.0,1230.0,22.0,27.0,2458.0,1438.0,29.0,33.0,2295.0,1108.0,39.0,28.0,1718.0,1624.0,30.0,25.0,2016.0,1671.0,25.0,26.0,2056.0,1423.0,32.0,24.0,2030.0,704.0,24.0,26.0,2015.0,1064.0,26.0,26.0,1733.0,971.0,22.0,30.0,1737.0,644.0,21.0,22.0,2164.0,1475.0,26.0,32.0,2156.0,1120.0,30.0,26.0,2891.0,1145.0,30.0,27.0,2165.0,1957.0,23.0,26.0,2516.0,930.0,26.0,24.0,1848.0,1300.0,20.0,24.0,2115.0,278.0,27.0,22.0,1776.0,364.0,23.0,26.0,1751.0,882.0,25.0,29.0,1746.0,1706.0,24.0,30.0,2504.0,1454.0,34.0,14.0,2296.625,1271.125,14.0
159,24.0,991.0,1076.0,32.0,22.0,1766.0,1229.0,21.0,26.0,2459.0,1435.0,29.0,32.0,2293.0,1110.0,38.0,28.0,1720.0,1622.0,30.0,25.0,2017.0,1670.0,25.0,26.0,2056.0,1421.0,32.0,24.0,2030.0,703.5,24.0,26.0,2020.0,1066.0,26.0,26.0,1734.0,971.0,22.0,30.0,1737.0,643.0,20.0,22.0,2167.0,1473.0,26.0,32.0,2156.0,1121.0,30.0,27.0,2893.0,1144.0,30.0,26.0,2166.0,1956.0,23.0,26.0,2517.0,927.0,26.0,24.0,1849.0,1300.0,20.0,23.666666666666686,2114.6666666666665,278.0,27.333333333333485,22.0,1776.0,365.0,23.0,26.0,1752.0,882.0,25.0,29.0,1747.0,1704.0,24.0,29.0,2506.0,1453.0,32.0,14.0,2287.0,1263.0,14.0
160,24.0,992.0,1076.0,32.0,22.0,1766.0,1228.0,21.0,26.0,2460.0,1432.0,30.0,32.0,2292.0,1112.0,38.0,29.0,1721.0,1620.0,30.0,25.0,2018.0,1669.0,25.0,26.0,2056.0,1419.0,33.0,24.0,2030.0,703.0,24.0,26.0,2024.0,1068.0,26.0,25.0,1735.0,970.0,21.0,30.0,1737.0,642.0,20.0,22.0,2169.0,1471.0,26.0,33.0,2156.0,1123.0,30.0,27.0,2895.0,1143.0,30.0,26.0,2167.0,1956.0,23.0,26.0,2518.0,925.0,26.0,24.0,1850.0,1300.0,20.0,23.333333333333314,2114.3333333333335,278.0,27.666666666666515,23.0,1776.0,366.0,23.0,26.0,1754.0,882.0,24.0,29.0,1748.0,1703.0,24.0,28.0,2508.0,1453.0,31.0,14.0,2278.25,1256.0,14.0
161,24.0,992.0,1075.0,32.0,22.0,1766.0,1227.0,21.0,28.0,2459.0,1427.0,30.0,31.0,2288.0,1114.0,37.0,29.0,1722.0,1618.0,30.0,25.0,2019.0,1668.0,25.0,26.0,2056.0,1417.0,34.0,24.0,2030.0,703.0,25.0,26.0,2028.0,1071.0,26.0,25.0,1736.0,970.0,21.0,30.0,1738.0,642.0,20.0,23.0,2172.0,1468.0,26.0,34.0,2156.0,1124.0,30.0,27.0,2897.0,1142.0,30.0,26.0,2168.0,1956.0,24.0,26.0,2520.0,923.0,26.0,23.0,1850.0,1300.0,21.0,23.0,2114.0,278.0,28.0,23.0,1776.0,367.0,23.0,25.0,1755.0,881.0,24.0,29.0,1749.0,1702.0,24.0,28.0,2511.0,1452.0,30.0,14.0,2269.5,1249.0,14.0
162,24.0,993.0,1075.0,32.0,22.0,1766.0,1226.5,21.0,31.0,2458.0,1422.0,30.0,31.0,2284.0,1116.0,37.0,29.0,1724.0,1617.0,30.0,25.0,2020.0,1667.0,25.0,26.0,2056.0,1415.0,35.0,24.0,2030.0,702.0,25.0,26.0,2032.0,1073.0,27.0,24.0,1737.0,970.0,20.0,29.0,1738.0,641.0,20.0,23.0,2174.0,1466.0,26.0,35.0,2157.0,1126.0,30.0,28.0,2900.0,1142.0,30.0,26.0,2168.0,1954.0,24.0,26.0,2521.0,920.0,26.0,22.0,1850.0,1300.0,23.0,23.0,2113.75,278.0,28.0,23.0,1777.0,368.0,23.0,25.0,1757.0,881.0,24.0,29.0,1750.0,1701.0,24.0,27.0,2513.0,1452.0,29.0,14.0,2260.75,1242.0,14.0
163,24.0,993.0,1074.0,32.0,22.0,1766.0,1226.0,21.0,33.0,2457.0,1417.0,30.0,31.0,2280.0,1118.0,36.0,29.0,1725.0,1615.0,30.0,25.0,2021.0,1666.0,25.0,26.0,2056.0,1414.0,36.0,24.0,2030.0,702.0,25.5,26.0,2036.0,1076.0,27.0,24.0,1738.0,970.0,20.0,29.0,1738.0,640.0,20.0,23.0,2177.0,1464.0,26.0,35.0,2157.0,1127.0,30.0,27.0,2901.0,1141.0,29.0,26.0,2169.0,1953.0,24.0,26.0,2522.0,918.0,26.0,22.0,1850.0,1300.0,25.0,23.0,2113.5,278.0,28.0,23.0,1777.0,369.0,23.0,25.0,1758.0,881.0,23.0,28.0,1751.0,1700.0,24.0,26.0,2516.0,1451.0,28.0,14.0,2252.0,1235.0,14.0
164,24.0,994.0,1074.0,32.0,22.0,1767.0,1225.0,21.0,36.0,2456.0,1412.0,30.0,31.0,2277.0,1120.0,36.0,29.0,1726.0,1613.0,30.0,25.0,2022.0,1665.0,25.0,26.0,2056.0,1412.0,36.0,24.0,2030.0,702.0,26.0,26.0,2040.0,1078.0,27.0,24.0,1739.0,969.0,20.0,29.0,1738.0,639.5,20.0,24.0,2180.0,1462.0,26.0,36.0,2157.0,1129.0,30.0,27.0,2902.0,1141.0,29.0,27.0,2170.0,1952.0,24.0,26.0,2524.0,916.0,26.0,21.0,1850.0,1300.0,27.0,23.0,2113.25,278.0,28.0,23.0,1777.0,370.0,23.0,24.0,1759.0,880.0,23.0,28.0,1752.0,1699.0,24.0,26.0,2518.0,1451.0,27.0,14.0,2244.0,1228.6666666666667,14.0
165,24.0,994.0,1073.0,31.0,22.0,1767.0,1224.0,21.0,35.0,2455.0,1411.0,30.0,30.0,2273.0,1122.0,35.0,30.0,1728.0,1612.0,30.0,25.0,2023.0,1664.0,25.0,27.0,2056.0,1410.0,37.0,24.0,2030.0,701.0,27.0,26.0,2044.0,1081.0,28.0,24.0,1740.0,968.0,21.0,29.0,1738.0,639.0,20.0,23.0,2183.0,1459.0,25.0,37.0,2157.0,1130.0,30.0,27.0,2903.0,1141.0,29.0,27.0,2171.0,1951.0,24.0,26.0,2525.0,913.0,26.0,20.0,1851.0,1300.0,28.0,23.0,2113.0,278.0,28.0,24.0,1777.0,371.0,23.0,24.0,1761.0,880.0,22.0,28.0,1753.0,1698.0,24.0,25.0,2521.0,1450.0,26.0,14.0,2236.0,1222.3333333333333,14.0
166,24.0,994.25,1072.75,30.75,23.0,1767.0,1224.0,21.0,34.0,2454.0,1410.0,30.0,30.0,2269.0,1124.0,35.0,30.0,1728.0,1610.0,30.0,26.0,2024.0,1664.0,26.0,28.0,2057.0,1408.0,38.0,24.0,2031.0,701.0,28.0,26.0,2048.0,1083.0,28.0,24.0,1741.0,968.0,21.0,29.0,1738.0,638.0,20.0,23.0,2186.0,1456.0,25.0,38.0,2158.0,1132.0,30.0,27.0,2904.0,1141.0,29.0,28.0,2172.0,1950.0,24.0,26.0,2526.0,911.0,26.0,20.0,1851.0,1300.0,30.0,22.0,2113.0,278.0,29.0,24.0,1777.0,372.0,23.0,24.0,1762.0,880.0,22.0,28.0,1754.0,1697.0,24.0,24.0,2523.0,1450.0,25.0,14.0,2228.0,1216.0,14.0
167,24.0,994.5,1072.5,30.5,23.0,1767.0,1223.0,20.0,33.0,2452.0,1407.0,29.0,30.0,2265.0,1126.0,34.0,30.0,1728.0,1608.0,30.0,26.0,2024.0,1663.0,25.0,28.0,2057.0,1406.0,38.0,24.0,2031.0,701.0,30.0,26.0,2052.0,1086.0,28.0,24.0,1742.0,967.0,22.0,29.0,1738.0,637.5,20.0,23.0,2190.0,1454.0,25.0,38.0,2156.0,1133.0,31.0,27.0,2905.0,1141.0,29.0,28.0,2172.0,1948.0,24.0,26.0,2528.0,909.0,26.0,19.0,1851.0,1300.0,32.0,22.0,2112.5,278.0,29.0,24.0,1777.0,373.0,23.0,24.0,1764.0,880.0,22.0,28.0,1755.0,1695.0,24.0,24.0,2526.0,1450.0,24.0,14.0,2221.0,1210.6,14.0
168,24.0,994.75,1072.25,30.25,23.0,1767.0,1222.0,20.0,32.0,2450.0,1405.0,29.0,30.0,2262.0,1128.0,34.0,30.0,1728.0,1606.0,30.0,26.0,2025.0,1662.0,26.0,29.0,2057.0,1404.0,39.0,24.0,2032.0,701.0,31.0,26.0,2056.0,1088.0,29.0,24.0,1743.0,967.0,22.0,29.0,1738.0,637.0,20.0,23.0,2193.0,1451.0,25.0,38.0,2155.0,1134.0,32.0,26.0,2906.0,1140.0,29.0,29.0,2173.0,1947.0,24.0,26.0,2529.0,906.0,26.0,18.0,1851.0,1300.0,34.0,22.0,2112.0,278.0,29.0,24.0,1777.0,374.0,23.0,24.0,1764.0,879.0,22.0,28.0,1756.0,1694.0,24.0,25.0,2526.0,1448.0,25.0,14.0,2214.0,1205.2,14.0
169,24.0,995.0,1072.0,30.0,23.0,1768.0,1221.0,20.0,31.0,2448.0,1402.0,29.0,30.0,2258.0,1128.0,33.0,30.0,1728.0,1604.0,30.0,26.0,2026.0,1661.0,25.0,30.0,2058.0,1402.0,40.0,24.0,2032.0,701.0,32.0,26.0,2060.0,1091.0,29.0,24.0,1744.0,966.0,23.0,28.5,1738.0,636.5,20.0,23.0,2197.0,1449.0,25.0,38.0,2153.0,1135.0,33.0,26.0,2907.0,1140.0,29.0,29.0,2174.0,1946.0,24.0,26.0,2530.0,904.0,26.0,18.0,1852.0,1300.0,36.0,22.0,2112.0,278.0,29.333333333333485,24.0,1778.0,375.0,23.0,24.0,1765.0,878.0,22.0,28.0,1757.0,1693.0,24.0,26.0,2527.0,1446.0,26.0,14.0,2207.0,1199.8,14.0
170,24.0,995.2,1071.8,29.799999999999955,23.0,1768.0,1220.5,20.0,31.0,2446.0,1400.0,29.0,31.0,2254.0,1128.0,33.0,30.0,1728.0,1602.0,30.0,26.0,2027.0,1660.0,26.0,28.0,2061.0,1401.0,39.0,24.0,2033.0,701.0,34.0,26.0,2064.0,1094.0,30.0,24.0,1746.0,966.0,24.0,28.0,1738.0,636.0,20.0,22.0,2200.0,1446.0,24.0,38.0,2152.0,1136.0,34.0,26.0,2908.0,1140.0,29.0,30.0,2175.0,1945.0,24.0,26.0,2532.0,902.0,26.0,18.0,1853.0,1299.0,34.0,22.0,2112.0,278.0,29.666666666666515,25.0,1778.0,376.0,23.0,24.0,1766.0,878.0,22.0,28.0,1758.0,1692.0,24.0,27.0,2528.0,1445.0,27.0,14.0,2200.0,1194.4,14.0
